Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1471,157933.279456005,0.588235294117647,0.0,0.0,0.07959368764737892,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.9160305343511457,0.8166666666666629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.2620947630922693,0.0,0.0,0.16542056074766356,0.2757605495583906,0.0,0.6666666666666666,1.0,1.0,0.19837883959044367,0.0,0.0,0.19837883959044367,0.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.16666666666666663,0.0,0.25,0.0,0.5,0.0,1.0,0.4,0.3434139784946237,1.0,1.0,1.0,0.1425561797752809,0.09164420485175202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1472,145291.245020389,0.8235294117647058,0.5,0.0,0.0038091783058225998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5,0.7022900763358795,0.3500000000000014,0.0,0.0,1.0,0.75,1.0,1.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.5,0.25,0.03890274314214463,1.0,0.0,0.152803738317757,0.09479882237487733,0.0,0.3333333333333333,1.0,1.0,0.016211604095563145,0.2706766917293233,0.0,0.12372013651877134,0.5,0.0,0.25,0.5,0.3333333333333333,0.5,0.5,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1774193548387097,1.0,1.0,1.0,0.19311797752808987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,1.0,1.0,0.0
1473,159672.017631819,0.8235294117647058,0.5,0.0,0.0038091783058225998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444445,0.5,0.7022900763358795,0.3500000000000014,0.0,0.0,1.0,0.75,1.0,1.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.5,0.25,0.07481296758104737,1.0,0.0,0.10514018691588785,0.10304219823356232,0.0,0.3333333333333333,1.0,1.0,0.025170648464163822,0.30451127819548873,0.0,0.14611774744027303,0.5,0.0,0.25,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.21505376344086025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1818181818181818,1.0,0.0,0.0
1474,164167.518301885,0.8235294117647058,1.0,0.0,0.014692544893887178,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.625,0.7328244274809173,0.4166666666666643,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.5,0.75,0.1281795511221945,1.0,0.0,0.15934579439252336,0.1678115799803729,0.0,0.3333333333333333,1.0,1.0,0.09556313993174062,0.32277121374865736,0.0,0.2237627986348123,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.0,0.25,1.0,0.5,0.0,0.0,0.4,0.2956989247311828,1.0,1.0,1.0,0.12148876404494381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1475,150891.638244053,0.588235294117647,1.0,0.0,0.014692544893887178,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.625,0.7328244274809173,0.4166666666666643,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.39065420560747666,0.16408243375858686,0.0,0.6666666666666666,1.0,1.0,0.09151023890784982,0.0,0.0,0.09151023890784982,0.5,0.0,0.25,0.0,0.3333333333333333,0.5,0.5,0.08333333333333331,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.20698924731182797,1.0,1.0,1.0,0.0,0.04043126684636119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1476,179460.96518734,0.2352941176470588,1.0,0.0,0.20656629784146563,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8888888888888888,0.5,0.992366412213741,1.0,0.0,0.0,0.75,1.0,0.5,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.7429906542056075,0.3120706575073602,0.0,0.6666666666666666,1.0,1.0,0.26023890784982934,0.37969924812030076,0.0,0.4110494880546075,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5833333333333333,0.0,0.25,0.5,0.5,0.0,1.0,0.6000000000000001,0.5047043010752689,1.0,1.0,1.0,0.10112359550561797,0.17924528301886794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1477,185034.62891405,0.0,1.0,0.0,0.20701977144930164,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777777,0.5,0.992366412213741,1.0,0.0,0.0,0.75,1.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.7214953271028037,0.3030421982335623,0.0,0.6666666666666666,1.0,1.0,0.24253412969283278,0.0,0.0,0.24253412969283278,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.33333333333333326,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.6000000000000001,0.5833333333333334,1.0,1.0,1.0,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,1.0,1.0
1478,182352.19264465602,0.0,1.0,0.0,0.18229639035008163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.5,0.9618320610687032,0.9166666666666643,1.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.02743142144638404,1.0,0.0,0.7420560747663552,0.33326790971540726,0.0,0.6666666666666666,1.0,1.0,0.2753839590443686,0.0,0.0,0.2753839590443686,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.33333333333333326,0.0,0.25,0.5,0.5,0.0,1.0,0.6000000000000001,0.49059139784946243,1.0,1.0,1.0,0.1348314606741573,0.09973045822102426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1479,183053.458213802,0.0,1.0,0.0,0.22949392345365502,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777777,0.5,0.9618320610687032,0.93333333333333,1.0,0.0,0.25,0.25,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.006982543640897755,1.0,0.0,0.8383177570093459,0.3576054955839058,0.0,0.6666666666666666,1.0,1.0,0.3018344709897611,0.0,0.0,0.3018344709897611,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.41666666666666663,0.0,0.25,0.5,0.5,0.0,0.6666666666666666,0.6000000000000001,0.4556451612903226,1.0,1.0,1.0,0.0,0.16037735849056606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0
1480,187823.33925427802,0.0,1.0,0.0,0.23272265554144747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.5,0.9465648854961835,0.8999999999999986,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.3423940149625935,1.0,0.0,0.6883177570093458,0.5585868498527968,0.0,0.6666666666666666,1.0,1.0,0.4882679180887372,0.0,0.0,0.4882679180887372,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5833333333333333,0.0,0.5,0.5,0.5,0.0,1.0,0.6000000000000001,0.6438172043010754,1.0,1.0,1.0,0.1544943820224719,0.20215633423180593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1481,186544.114327568,0.2352941176470588,1.0,0.0,0.22093234173771087,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777777,0.5,0.9389312977099245,0.8666666666666671,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.14413965087281794,1.0,0.0,0.5107476635514019,0.3279685966633955,0.0,0.6666666666666666,1.0,1.0,0.27303754266211605,0.3023630504833512,0.0,0.39313139931740615,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.33333333333333326,0.0,0.25,0.0,0.5,0.0,1.0,0.6000000000000001,0.5080645161290323,1.0,1.0,1.0,0.16713483146067415,0.1752021563342318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1482,158230.77520516,0.588235294117647,1.0,0.0,0.10270270270270271,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777777,0.5,0.9694656488549622,0.93333333333333,0.0,0.0,0.75,1.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.00598503740648379,1.0,0.0,0.6289719626168224,0.2688910696761531,0.0,0.6666666666666666,1.0,1.0,0.20541808873720135,0.0,0.0,0.20541808873720135,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.25,0.5,0.5,0.0,0.6666666666666666,0.4,0.3252688172043011,1.0,1.0,1.0,0.08426966292134831,0.0660377358490566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0
1483,190552.829321091,0.0,1.0,0.0,0.3087973879920189,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,0.5,0.9618320610687032,0.9166666666666643,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.6186915887850467,0.25986261040235525,0.0,0.6666666666666666,1.0,1.0,0.19560580204778155,0.0,0.0,0.19560580204778155,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.28897849462365593,1.0,1.0,1.0,0.025280898876404494,0.030997304582210245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1484,147183.67487199,0.588235294117647,1.0,0.0,0.03143479049519318,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.9694656488549622,0.93333333333333,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.00399002493765586,1.0,0.0,0.5275700934579439,0.22473012757605496,0.0,0.6666666666666666,1.0,1.0,0.1574232081911263,0.0,0.0,0.1574232081911263,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.29368279569892475,1.0,1.0,1.0,0.0702247191011236,0.15633423180592992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1485,185855.300905493,0.3529411764705882,1.0,0.0,0.21458371122800654,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666665,0.5,0.9541984732824442,0.8999999999999986,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.08129675810473815,1.0,0.0,0.02710280373831776,0.07536800785083415,0.0,0.6666666666666666,1.0,1.0,0.07188566552901024,0.3383458646616541,0.0,0.20627133105802048,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.33333333333333326,0.0,0.25,0.5,1.0,0.0,1.0,0.4,0.2688172043010753,1.0,1.0,1.0,0.0702247191011236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.0,0.0
1486,174350.470676986,0.2352941176470588,1.0,0.0,0.12891347723562488,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666665,0.5,0.9541984732824442,0.8999999999999986,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.3957943925233645,0.1662414131501472,0.0,0.6666666666666666,1.0,1.0,0.0938566552901024,0.4758324382384533,0.0,0.28284982935153585,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.33333333333333326,0.0,0.25,0.5,1.0,0.0,1.0,0.4,0.290994623655914,1.0,1.0,1.0,0.10112359550561797,0.0646900269541779,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0
1487,201740.620690863,0.2352941176470588,1.0,0.0,0.289551968075458,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777777,0.5,0.9083969465648867,0.7999999999999972,1.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.7612149532710281,0.3197252208047105,0.0,0.6666666666666666,1.0,1.0,0.2640784982935154,0.44575725026852847,0.0,0.44112627986348124,0.5,0.0,0.5,0.5,0.6666666666666666,0.5,0.0,0.33333333333333326,0.0,0.25,1.0,0.5,0.0,1.0,0.6000000000000001,0.6465053763440861,1.0,1.0,1.0,0.016151685393258425,0.23180592991913748,0.0,0.0,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1488,162986.378895754,0.0,1.0,0.0,0.13635044440413568,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777777,0.5,0.9618320610687032,0.93333333333333,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7453271028037384,0.31305201177625125,0.0,0.6666666666666666,1.0,1.0,0.25341296928327645,0.0,0.0,0.25341296928327645,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.25,0.5,0.5,0.0,0.6666666666666666,0.6000000000000001,0.5913978494623656,1.0,1.0,1.0,0.10112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.0
1489,162330.199085679,0.0,0.0,0.0,0.14048612370760022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.5,0.992366412213741,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.569158878504673,0.23905789990186457,0.0,0.6666666666666666,1.0,1.0,0.1729948805460751,0.0,0.0,0.1729948805460751,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.08333333333333331,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.4,0.45430107526881724,1.0,1.0,1.0,0.0,0.18328840970350405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,1.0,1.0,1.0
1490,165845.938616539,0.0,0.0,0.0,0.16270633049156538,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,0.5,0.9618320610687032,0.9166666666666643,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.35261845386533663,1.0,0.0,0.025233644859813085,0.28812561334641806,0.0,0.6666666666666666,1.0,1.0,0.22632252559726962,0.0,0.0,0.22632252559726962,0.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.25,0.5,0.5,0.0,1.0,0.4,0.3548387096774194,1.0,1.0,1.0,0.0,0.13746630727762804,0.0,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.0
1491,180929.622876974,0.2352941176470588,1.0,0.0,0.18955196807545802,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666665,0.5,0.9541984732824442,0.8999999999999986,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3883177570093458,0.1631010794896958,0.0,0.6666666666666666,1.0,1.0,0.09044368600682595,0.4446831364124597,0.0,0.26706484641638223,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.41666666666666663,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.4,0.3252688172043011,1.0,1.0,1.0,0.10112359550561797,0.09164420485175202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0
